captcha_id,label,path,digit_sources,augment_params,quality_status
captcha_002325,2607,data/captcha_images/captcha_002325_2607.png,sklearn_00696|sklearn_00704|sklearn_00974|sklearn_00299,"{""blur_radius"": 0.3848622440085748, ""rotation"": 0.884995865126017, ""brightness"": 1.0030172772663872, ""contrast"": 0.8673979896951738, ""noise_sigma"": 2.712370551556445, ""line_count"": 3, ""perspective_strength"": 0.03143016322937061}",unreviewed
captcha_004185,6529,data/captcha_images/captcha_004185_6529.png,sklearn_00481|sklearn_01172|sklearn_01402|sklearn_01452,"{""blur_radius"": 0.7776637082140866, ""rotation"": -2.888115182491342, ""brightness"": 1.0628639478412982, ""contrast"": 0.9494927191852373, ""noise_sigma"": 3.2536576037138287, ""line_count"": 3, ""perspective_strength"": 0.005477081905496023}",unreviewed
captcha_001380,2380,data/captcha_images/captcha_001380_2380.png,sklearn_01465|sklearn_00190|sklearn_00352|sklearn_01615,"{""blur_radius"": 0.7006809901952067, ""rotation"": -3.5944053016601503, ""brightness"": 1.1387705689456629, ""contrast"": 1.2082110027877182, ""noise_sigma"": 8.444640275919108, ""line_count"": 2, ""perspective_strength"": 0.004560637764357612}",unreviewed
captcha_003831,3657,data/captcha_images/captcha_003831_3657.png,sklearn_00477|sklearn_00604|sklearn_01044|sklearn_01728,"{""blur_radius"": 0.8094826634852036, ""rotation"": 1.0601391568654144, ""brightness"": 1.0540566588101388, ""contrast"": 0.9430859715278025, ""noise_sigma"": 5.466308373760295, ""line_count"": 0, ""perspective_strength"": 0.011504948887073487}",unreviewed
captcha_002891,5335,data/captcha_images/captcha_002891_5335.png,sklearn_01136|sklearn_01390|sklearn_00705|sklearn_00291,"{""blur_radius"": 0.7206389330036241, ""rotation"": 3.1316131081905496, ""brightness"": 1.1476548222899954, ""contrast"": 1.1377026919477693, ""noise_sigma"": 5.170281039024077, ""line_count"": 1, ""perspective_strength"": 0.020202503226119436}",unreviewed
captcha_001053,2966,data/captcha_images/captcha_001053_2966.png,sklearn_01679|sklearn_00685|sklearn_00282|sklearn_01005,"{""blur_radius"": 0.21608695012273227, ""rotation"": 1.914654221229787, ""brightness"": 1.0826919235054886, ""contrast"": 0.9999438956997616, ""noise_sigma"": 6.37861702955676, ""line_count"": 2, ""perspective_strength"": 0.03427960694186489}",unreviewed
captcha_001879,7037,data/captcha_images/captcha_001879_7037.png,sklearn_01209|sklearn_01463|sklearn_00213|sklearn_00634,"{""blur_radius"": 0.416154883354389, ""rotation"": 3.801016565783703, ""brightness"": 1.0135136399765081, ""contrast"": 0.9900453904830092, ""noise_sigma"": 7.001512178476801, ""line_count"": 3, ""perspective_strength"": 0.018419229375481797}",unreviewed
captcha_003012,7755,data/captcha_images/captcha_003012_7755.png,sklearn_00061|sklearn_01635|sklearn_00791|sklearn_00885,"{""blur_radius"": 0.5882524752144976, ""rotation"": 1.83628003733498, ""brightness"": 0.9253515524161399, ""contrast"": 0.8837457843500687, ""noise_sigma"": 4.038441403338838, ""line_count"": 0, ""perspective_strength"": 0.031002343086281012}",unreviewed
captcha_001354,6120,data/captcha_images/captcha_001354_6120.png,sklearn_01352|sklearn_01631|sklearn_01016|sklearn_00229,"{""blur_radius"": 0.4908395180048354, ""rotation"": 3.1325690981659218, ""brightness"": 0.924147635353564, ""contrast"": 0.8918655344352576, ""noise_sigma"": 8.44922258537384, ""line_count"": 3, ""perspective_strength"": 0.031065947447524656}",unreviewed
captcha_000461,3973,data/captcha_images/captcha_000461_3973.png,sklearn_01630|sklearn_00805|sklearn_01649|sklearn_01680,"{""blur_radius"": 0.5154068999254967, ""rotation"": 2.654201906359935, ""brightness"": 0.8672264933228563, ""contrast"": 0.9169488084423976, ""noise_sigma"": 6.319702441881573, ""line_count"": 3, ""perspective_strength"": 0.0193614195503757}",unreviewed
captcha_000789,2263,data/captcha_images/captcha_000789_2263.png,sklearn_00268|sklearn_01084|sklearn_01109|sklearn_00749,"{""blur_radius"": 0.4487906094230213, ""rotation"": 0.5625602697015175, ""brightness"": 1.086205089162916, ""contrast"": 1.095271813347845, ""noise_sigma"": 3.9810405060683536, ""line_count"": 2, ""perspective_strength"": 0.02288972029899277}",unreviewed
captcha_003128,6944,data/captcha_images/captcha_003128_6944.png,sklearn_01551|sklearn_00765|sklearn_01114|sklearn_01291,"{""blur_radius"": 0.1814649827054412, ""rotation"": 2.120238807751818, ""brightness"": 0.9693947600586619, ""contrast"": 0.9034992281857359, ""noise_sigma"": 3.490476807809205, ""line_count"": 1, ""perspective_strength"": 0.03125230389647662}",unreviewed
captcha_001917,0994,data/captcha_images/captcha_001917_0994.png,sklearn_00464|sklearn_01038|sklearn_00683|sklearn_01328,"{""blur_radius"": 0.15625800913395305, ""rotation"": 0.6655020724285352, ""brightness"": 0.9819814848573699, ""contrast"": 1.1190274648792249, ""noise_sigma"": 4.392747535864615, ""line_count"": 0, ""perspective_strength"": 0.031293635150620475}",unreviewed
captcha_004814,6383,data/captcha_images/captcha_004814_6383.png,sklearn_01354|sklearn_01460|sklearn_01150|sklearn_01090,"{""blur_radius"": 0.4948932779797204, ""rotation"": 0.7816974975557756, ""brightness"": 0.9377880111553093, ""contrast"": 1.0844700717784435, ""noise_sigma"": 5.368662434323908, ""line_count"": 1, ""perspective_strength"": 0.017782049402800548}",unreviewed
captcha_000549,2654,data/captcha_images/captcha_000549_2654.png,sklearn_00891|sklearn_00262|sklearn_01550|sklearn_00800,"{""blur_radius"": 0.41631321418503153, ""rotation"": 0.3813996648280291, ""brightness"": 0.8600174056311524, ""contrast"": 0.9145138762212336, ""noise_sigma"": 4.5459630156245066, ""line_count"": 2, ""perspective_strength"": 0.00581150016749465}",unreviewed
captcha_002849,8501,data/captcha_images/captcha_002849_8501.png,sklearn_00294|sklearn_01322|sklearn_00925|sklearn_00341,"{""blur_radius"": 0.4742986929070029, ""rotation"": -0.8955911990858212, ""brightness"": 0.9618818973248455, ""contrast"": 1.102305063444401, ""noise_sigma"": 5.871883709418501, ""line_count"": 0, ""perspective_strength"": 0.030379505625533664}",unreviewed
captcha_002600,8889,data/captcha_images/captcha_002600_8889.png,sklearn_00249|sklearn_01553|sklearn_01685|sklearn_00608,"{""blur_radius"": 0.36753856308286137, ""rotation"": 3.2149728518724956, ""brightness"": 0.9360719531743604, ""contrast"": 0.9225500662273904, ""noise_sigma"": 5.33996557690557, ""line_count"": 0, ""perspective_strength"": 0.0018528095215107339}",unreviewed
captcha_004472,9591,data/captcha_images/captcha_004472_9591.png,sklearn_00621|sklearn_00766|sklearn_00993|sklearn_01471,"{""blur_radius"": 0.6840031319102403, ""rotation"": -2.988412718816793, ""brightness"": 1.0788347653797958, ""contrast"": 1.2240681446443509, ""noise_sigma"": 7.6144214881990315, ""line_count"": 0, ""perspective_strength"": 0.007591460176931681}",unreviewed
captcha_001861,6332,data/captcha_images/captcha_001861_6332.png,sklearn_00468|sklearn_00063|sklearn_01042|sklearn_00538,"{""blur_radius"": 0.8896248841006376, ""rotation"": -1.6679121462241877, ""brightness"": 0.9430840749435618, ""contrast"": 1.1136755149231463, ""noise_sigma"": 4.357515458179307, ""line_count"": 3, ""perspective_strength"": 0.012551150580022367}",unreviewed
captcha_004212,7408,data/captcha_images/captcha_004212_7408.png,sklearn_00222|sklearn_00380|sklearn_01099|sklearn_01067,"{""blur_radius"": 0.6925893405046669, ""rotation"": -0.174053779788653, ""brightness"": 1.0778329249208456, ""contrast"": 1.040113121480443, ""noise_sigma"": 8.317617615849262, ""line_count"": 1, ""perspective_strength"": 0.018507157524952186}",unreviewed
captcha_001372,3155,data/captcha_images/captcha_001372_3155.png,sklearn_01690|sklearn_01367|sklearn_01302|sklearn_00291,"{""blur_radius"": 0.8850848905174907, ""rotation"": -1.3037806181534775, ""brightness"": 1.06877285341544, ""contrast"": 0.9522430039333407, ""noise_sigma"": 7.549715283824582, ""line_count"": 3, ""perspective_strength"": 0.010936834356214079}",unreviewed
captcha_004257,5237,data/captcha_images/captcha_004257_5237.png,sklearn_01061|sklearn_00761|sklearn_00561|sklearn_01331,"{""blur_radius"": 0.4608623820800146, ""rotation"": -3.679069618159035, ""brightness"": 0.9835578526135896, ""contrast"": 0.8983185104076563, ""noise_sigma"": 4.4110180733319595, ""line_count"": 2, ""perspective_strength"": 0.011913425072143179}",unreviewed
captcha_002948,7563,data/captcha_images/captcha_002948_7563.png,sklearn_01753|sklearn_00145|sklearn_01303|sklearn_00874,"{""blur_radius"": 0.6760573038701866, ""rotation"": 3.2056500833858514, ""brightness"": 1.1192610749989718, ""contrast"": 0.9309027185147782, ""noise_sigma"": 2.170052930445319, ""line_count"": 1, ""perspective_strength"": 0.0333124521966539}",unreviewed
captcha_002326,6847,data/captcha_images/captcha_002326_6847.png,sklearn_01055|sklearn_00309|sklearn_01328|sklearn_00174,"{""blur_radius"": 0.5455433296179418, ""rotation"": 2.7424894403728883, ""brightness"": 0.8703527273472094, ""contrast"": 0.9191555759342397, ""noise_sigma"": 8.0556955942784, ""line_count"": 1, ""perspective_strength"": 2.912157641632052e-05}",unreviewed
captcha_002556,5538,data/captcha_images/captcha_002556_5538.png,sklearn_01061|sklearn_01075|sklearn_00192|sklearn_01037,"{""blur_radius"": 0.5383606195267672, ""rotation"": 1.0681942368479085, ""brightness"": 0.9285093857435471, ""contrast"": 1.1429506549401824, ""noise_sigma"": 4.846045816008845, ""line_count"": 3, ""perspective_strength"": 0.0022313859943876016}",unreviewed
captcha_000037,4314,data/captcha_images/captcha_000037_4314.png,sklearn_00603|sklearn_00835|sklearn_00298|sklearn_01788,"{""blur_radius"": 0.520584929243304, ""rotation"": -1.1136613055855449, ""brightness"": 1.1216079682455755, ""contrast"": 0.867558954110973, ""noise_sigma"": 8.593913512031659, ""line_count"": 2, ""perspective_strength"": 0.002774132447112182}",unreviewed
captcha_000153,6867,data/captcha_images/captcha_000153_6867.png,sklearn_01092|sklearn_01743|sklearn_00939|sklearn_00044,"{""blur_radius"": 0.5575053916553915, ""rotation"": -2.539970074278531, ""brightness"": 1.0082092621887395, ""contrast"": 1.0587318923583628, ""noise_sigma"": 4.236770587027815, ""line_count"": 2, ""perspective_strength"": 0.02760224153148617}",unreviewed
captcha_003404,8035,data/captcha_images/captcha_003404_8035.png,sklearn_01057|sklearn_01425|sklearn_01290|sklearn_00755,"{""blur_radius"": 0.6565306158883286, ""rotation"": -2.432648939962081, ""brightness"": 0.8921725041269704, ""contrast"": 0.9706532664456555, ""noise_sigma"": 3.2011331632223876, ""line_count"": 3, ""perspective_strength"": 0.023333522551070938}",unreviewed
captcha_004136,2197,data/captcha_images/captcha_004136_2197.png,sklearn_00180|sklearn_00227|sklearn_00251|sklearn_00273,"{""blur_radius"": 0.15542238607005165, ""rotation"": 0.8572016964276541, ""brightness"": 1.1356830425443667, ""contrast"": 1.1516398814478057, ""noise_sigma"": 6.693295559736566, ""line_count"": 3, ""perspective_strength"": 0.0012771700869857107}",unreviewed
captcha_002029,1628,data/captcha_images/captcha_002029_1628.png,sklearn_01737|sklearn_00611|sklearn_01669|sklearn_01197,"{""blur_radius"": 0.7468396460423957, ""rotation"": -1.3364754203528255, ""brightness"": 1.0364056804390325, ""contrast"": 0.944812199772991, ""noise_sigma"": 6.956723890077747, ""line_count"": 0, ""perspective_strength"": 0.015586587468628257}",unreviewed
captcha_003419,7789,data/captcha_images/captcha_003419_7789.png,sklearn_01265|sklearn_00429|sklearn_00978|sklearn_00975,"{""blur_radius"": 0.5301379752736967, ""rotation"": -2.7004070430919542, ""brightness"": 0.862791979028466, ""contrast"": 0.945074739101514, ""noise_sigma"": 7.136664370762743, ""line_count"": 2, ""perspective_strength"": 0.0065451769021890645}",unreviewed
captcha_000148,1122,data/captcha_images/captcha_000148_1122.png,sklearn_01071|sklearn_01514|sklearn_01557|sklearn_00518,"{""blur_radius"": 0.6290736871473436, ""rotation"": -3.1266463675480862, ""brightness"": 0.9014797044227505, ""contrast"": 0.909370904028537, ""noise_sigma"": 2.0989641381240673, ""line_count"": 1, ""perspective_strength"": 0.002404187792121837}",unreviewed
captcha_000720,9623,data/captcha_images/captcha_000720_9623.png,sklearn_01698|sklearn_01094|sklearn_00077|sklearn_01032,"{""blur_radius"": 0.5353483961390956, ""rotation"": 3.227029465307327, ""brightness"": 0.8865469066921948, ""contrast"": 1.095677275047794, ""noise_sigma"": 2.8923287288691624, ""line_count"": 3, ""perspective_strength"": 0.024819797511428793}",unreviewed
captcha_001711,3798,data/captcha_images/captcha_001711_3798.png,sklearn_00189|sklearn_01459|sklearn_00845|sklearn_01666,"{""blur_radius"": 0.5643367545231273, ""rotation"": -1.9673795493711834, ""brightness"": 1.14619929910405, ""contrast"": 1.0347056830997092, ""noise_sigma"": 6.657438932981223, ""line_count"": 1, ""perspective_strength"": 1.641457694204818e-05}",unreviewed
captcha_003019,8348,data/captcha_images/captcha_003019_8348.png,sklearn_00426|sklearn_00217|sklearn_00280|sklearn_01675,"{""blur_radius"": 0.2596153636783666, ""rotation"": 1.4301965867898128, ""brightness"": 1.109876122846368, ""contrast"": 0.8586872152077971, ""noise_sigma"": 6.450344358073109, ""line_count"": 2, ""perspective_strength"": 0.03390541870013055}",unreviewed
captcha_003791,3053,data/captcha_images/captcha_003791_3053.png,sklearn_01765|sklearn_01470|sklearn_01769|sklearn_00659,"{""blur_radius"": 0.7818207230290634, ""rotation"": -1.786171248970736, ""brightness"": 0.9625135262276885, ""contrast"": 1.220837425089552, ""noise_sigma"": 4.119884795039269, ""line_count"": 3, ""perspective_strength"": 0.017110322077891503}",unreviewed
captcha_002191,3609,data/captcha_images/captcha_002191_3609.png,sklearn_01606|sklearn_00006|sklearn_00441|sklearn_01686,"{""blur_radius"": 0.8289735665242283, ""rotation"": 3.101368235810651, ""brightness"": 1.1375536456938062, ""contrast"": 1.2006113414863842, ""noise_sigma"": 4.780218783193488, ""line_count"": 2, ""perspective_strength"": 0.015396796455741386}",unreviewed
captcha_003974,0375,data/captcha_images/captcha_003974_0375.png,sklearn_00202|sklearn_01217|sklearn_00862|sklearn_00885,"{""blur_radius"": 0.5103449053944703, ""rotation"": -0.2713550949021588, ""brightness"": 0.9476817155013653, ""contrast"": 1.105493778926009, ""noise_sigma"": 8.13217417258857, ""line_count"": 3, ""perspective_strength"": 0.023126569131659842}",unreviewed
captcha_004195,1960,data/captcha_images/captcha_004195_1960.png,sklearn_01250|sklearn_01554|sklearn_01239|sklearn_00915,"{""blur_radius"": 0.8846145866264856, ""rotation"": -3.332018969019975, ""brightness"": 1.0987549401514465, ""contrast"": 1.1344459935958808, ""noise_sigma"": 6.069028759128737, ""line_count"": 2, ""perspective_strength"": 0.018111039903990555}",unreviewed
captcha_000366,5119,data/captcha_images/captcha_000366_5119.png,sklearn_00261|sklearn_01308|sklearn_01367|sklearn_00944,"{""blur_radius"": 0.21455524444650387, ""rotation"": -3.7391297413852556, ""brightness"": 0.9852692244037691, ""contrast"": 0.866017239657825, ""noise_sigma"": 2.711356831311424, ""line_count"": 0, ""perspective_strength"": 0.029966756653910544}",unreviewed
captcha_000242,8177,data/captcha_images/captcha_000242_8177.png,sklearn_00515|sklearn_01648|sklearn_00317|sklearn_01719,"{""blur_radius"": 0.5427771771032396, ""rotation"": -3.18233452311786, ""brightness"": 1.1033786463830215, ""contrast"": 0.9962709707886038, ""noise_sigma"": 2.312466803214978, ""line_count"": 0, ""perspective_strength"": 0.009503733955734357}",unreviewed
captcha_002879,2176,data/captcha_images/captcha_002879_2176.png,sklearn_01270|sklearn_01678|sklearn_00995|sklearn_00810,"{""blur_radius"": 0.8282707953625443, ""rotation"": 0.6089580493372688, ""brightness"": 0.9589714795725649, ""contrast"": 1.107011418125235, ""noise_sigma"": 4.488198888696904, ""line_count"": 3, ""perspective_strength"": 0.023520863932836974}",unreviewed
captcha_004284,1563,data/captcha_images/captcha_004284_1563.png,sklearn_01242|sklearn_00302|sklearn_01191|sklearn_01602,"{""blur_radius"": 0.1564960987308556, ""rotation"": 1.3891284438962481, ""brightness"": 0.9574491135394658, ""contrast"": 1.0574209487047508, ""noise_sigma"": 2.493538549548391, ""line_count"": 3, ""perspective_strength"": 0.03358017393688787}",unreviewed
captcha_001176,6755,data/captcha_images/captcha_001176_6755.png,sklearn_01382|sklearn_00027|sklearn_00033|sklearn_01182,"{""blur_radius"": 0.6714163825407642, ""rotation"": -1.9796373770458064, ""brightness"": 1.1222861080667965, ""contrast"": 1.1865442511728406, ""noise_sigma"": 7.527211140479583, ""line_count"": 1, ""perspective_strength"": 0.012207867575878528}",unreviewed
captcha_000816,3602,data/captcha_images/captcha_000816_3602.png,sklearn_01680|sklearn_00582|sklearn_01463|sklearn_01655,"{""blur_radius"": 0.3025111233944783, ""rotation"": 0.7428534762055774, ""brightness"": 0.9058581028639506, ""contrast"": 0.9344012662598061, ""noise_sigma"": 2.0705323102167137, ""line_count"": 2, ""perspective_strength"": 0.025394595350219783}",unreviewed
captcha_004703,8076,data/captcha_images/captcha_004703_8076.png,sklearn_01233|sklearn_00464|sklearn_01238|sklearn_01693,"{""blur_radius"": 0.27653188892947056, ""rotation"": 1.7775024008590856, ""brightness"": 0.9090413740384202, ""contrast"": 1.1406572961904091, ""noise_sigma"": 7.138890019401844, ""line_count"": 2, ""perspective_strength"": 0.00426855691409841}",unreviewed
